ewoc_code;level_1;level_2;level_3;level_4;level_5;definition;label_full;LC_code;LC_label;sampling_label;sampling_label_v0;finetune_class
41-02-00-004-0;trees_broadleaved;trees_broadleaved_deciduous;;oak;;;oak;40;trees;trees_broadleaved;trees_broadleaved;
41-02-00-005-0;trees_broadleaved;trees_broadleaved_deciduous;;populus;;;populus;40;trees;trees_broadleaved;trees_broadleaved;
41-02-00-006-0;trees_broadleaved;trees_broadleaved_deciduous;;willows_osiers;;;willows_osiers;40;trees;trees_broadleaved;trees_broadleaved;
41-02-00-007-0;trees_broadleaved;trees_broadleaved_deciduous;;alder;;;alder;40;trees;trees_broadleaved;trees_broadleaved;
41-02-00-008-0;trees_broadleaved;trees_broadleaved_deciduous;;maple;;;maple;40;trees;trees_broadleaved;trees_broadleaved;
41-02-00-009-0;trees_broadleaved;trees_broadleaved_deciduous;;poplar;;;poplar;40;trees;trees_broadleaved;trees_broadleaved;
41-02-00-010-0;trees_broadleaved;trees_broadleaved_deciduous;;teak;;;teak;40;trees;trees_broadleaved;trees_broadleaved;
41-02-00-011-0;trees_broadleaved;trees_broadleaved_deciduous;;ash;;;ash;40;trees;trees_broadleaved;trees_broadleaved;
42-00-00-000-0;trees_coniferous;;;;;;trees_coniferous;40;trees;trees_coniferous;trees_coniferous;
42-01-00-000-0;trees_coniferous;trees_coniferous_evergreen;;;;;trees_coniferous_evergreen;40;trees;trees_coniferous;trees_coniferous;
42-01-00-001-0;trees_coniferous;trees_coniferous_evergreen;;spruce_dominated_coniferous_woodland;;;spruce_dominated_coniferous_woodland;40;trees;trees_coniferous;trees_coniferous;
42-01-00-002-0;trees_coniferous;trees_coniferous_evergreen;;pine_dominated_coniferous_woodland;;;pine_dominated_coniferous_woodland;40;trees;trees_coniferous;trees_coniferous;
42-01-00-003-0;trees_coniferous;trees_coniferous_evergreen;;cedar;;;cedar;40;trees;trees_coniferous;trees_coniferous;
42-02-00-000-0;trees_coniferous;trees_coniferous_deciduous;;;;;trees_coniferous_deciduous;40;trees;trees_coniferous;trees_coniferous;
43-00-00-000-0;trees_mixed;;;;;unspecified mixed woodland. Can be a combination of any of the broadleaved/coniferous/evergreen/deciduous trees;trees_mixed;40;trees;trees_mixed;trees_mixed;
43-00-00-001-0;trees_mixed;;;spruce_dominated_mixed_woodland;;;spruce_dominated_mixed_woodland;40;trees;trees_mixed;trees_mixed;
43-00-00-002-0;trees_mixed;;;pine_dominated_mixed_woodland;;;pine_dominated_mixed_woodland;40;trees;trees_mixed;trees_mixed;
43-01-00-000-0;trees_mixed;trees_mixed_evergreen;;;;;trees_mixed_evergreen;40;trees;trees_mixed;trees_mixed;
43-02-00-000-0;trees_mixed;trees_mixed_deciduous;;;;;trees_mixed_deciduous;40;trees;trees_mixed;trees_mixed;
50-00-00-000-0;bare_sparsely_vegetated;;;;;;bare_sparsely_vegetated;50;bare_sparsely_vegetated;bare_sparsely_vegetated;bare_sparsely_vegetated;
50-01-00-000-0;bare_sparsely_vegetated;beach_sand_dunes;;;;https://land.copernicus.eu/user-corner/technical-library/corine-land-cover-nomenclature-guidelines/html/index-clc-331.html;beach_sand_dunes;50;bare_sparsely_vegetated;bare_sparsely_vegetated;bare_sparsely_vegetated;
50-02-00-000-0;bare_sparsely_vegetated;bare_rock;;;;https://land.copernicus.eu/user-corner/technical-library/corine-land-cover-nomenclature-guidelines/html/index-clc-332.html;bare_rock;50;bare_sparsely_vegetated;bare_sparsely_vegetated;bare_sparsely_vegetated;
50-03-00-000-0;bare_sparsely_vegetated;sparsely_vegetated;;;;https://land.copernicus.eu/user-corner/technical-library/corine-land-cover-nomenclature-guidelines/html/index-clc-333.html;sparsely_vegetated;50;bare_sparsely_vegetated;bare_sparsely_vegetated;bare_sparsely_vegetated;
50-04-00-000-0;bare_sparsely_vegetated;burnt areas;;;;https://land.copernicus.eu/user-corner/technical-library/corine-land-cover-nomenclature-guidelines/html/index-clc-334.html;burnt areas;50;bare_sparsely_vegetated;bare_sparsely_vegetated;bare_sparsely_vegetated;
50-05-00-000-0;bare_sparsely_vegetated;snow_ice;;;;https://land.copernicus.eu/user-corner/technical-library/corine-land-cover-nomenclature-guidelines/html/index-clc-335.html;snow_ice;50;bare_sparsely_vegetated;bare_sparsely_vegetated;bare_sparsely_vegetated;
50-06-00-000-0;bare_sparsely_vegetated;lichens_mosses;;;;;lichens_mosses;50;bare_sparsely_vegetated;bare_sparsely_vegetated;bare_sparsely_vegetated;
50-07-00-000-0;bare_sparsely_vegetated;salines;;;;https://land.copernicus.eu/user-corner/technical-library/corine-land-cover-nomenclature-guidelines/html/index-clc-422.html;salines;50;bare_sparsely_vegetated;bare_sparsely_vegetated;bare_sparsely_vegetated;
50-08-00-000-0;bare_sparsely_vegetated;intertidal_flats;;;;https://land.copernicus.eu/user-corner/technical-library/corine-land-cover-nomenclature-guidelines/html/index-clc-423.html;intertidal_flats;50;bare_sparsely_vegetated;bare_sparsely_vegetated;bare_sparsely_vegetated;
50-09-00-000-0;bare_sparsely_vegetated;mining_sites;;;;https://land.copernicus.eu/user-corner/technical-library/corine-land-cover-nomenclature-guidelines/html/index-clc-131.html;mining_sites;50;bare_sparsely_vegetated;bare_sparsely_vegetated;bare_sparsely_vegetated;
50-10-00-000-0;bare_sparsely_vegetated;dump_sites;;;;https://land.copernicus.eu/user-corner/technical-library/corine-land-cover-nomenclature-guidelines/html/index-clc-132.html;dump_sites;50;bare_sparsely_vegetated;bare_sparsely_vegetated;bare_sparsely_vegetated;
50-11-00-000-0;bare_sparsely_vegetated;bare_soil;;;;;bare_soil;50;bare_sparsely_vegetated;bare_sparsely_vegetated;bare_sparsely_vegetated;
60-00-00-000-0;built_up;;;;;;built_up;60;built_up;built_up;built_up;
60-01-00-000-0;built_up;roads_sealed_surface;;;;;roads_sealed_surface;60;built_up;built_up;built_up;
60-02-00-000-0;built_up;buildings_unspecified;;;;;buildings_unspecified;60;built_up;built_up;built_up;
60-03-00-000-0;built_up;buildings_1_3_floors;;;;Low buildings with maximum 3 floors;buildings_1_3_floors;60;built_up;built_up;built_up;
60-04-00-000-0;built_up;buildings_more_than_3_floors;;;;Buildings with more than 3 floors;buildings_more_than_3_floors;60;built_up;built_up;built_up;
60-05-00-000-0;built_up;low_intensity_builtup;;;;from USDA CDL;low_intensity_builtup;60;built_up;built_up;built_up;
60-06-00-000-0;built_up;medium_intensity_builtup;;;;from USDA CDL;medium_intensity_builtup;60;built_up;built_up;built_up;
60-07-00-000-0;built_up;high_intensity_builtup;;;;from USDA CDL;high_intensity_builtup;60;built_up;built_up;built_up;
70-00-00-000-0;open_water;;;;;;open_water;70;water;open_water;open_water;
70-01-00-000-0;open_water;sea_ocean;;;;;sea_ocean;70;water;open_water;open_water;
70-02-00-000-0;open_water;permanent_inland_water_bodies;;;;https://land.copernicus.eu/user-corner/technical-library/corine-land-cover-nomenclature-guidelines/html/index-clc-512.html;permanent_inland_water_bodies;70;water;open_water;open_water;
70-03-00-000-0;open_water;temporary_inland_water_bodies;;;;Temporal lakes or land temporarily flooded;temporary_inland_water_bodies;70;water;open_water;open_water;
70-04-00-000-0;open_water;water_courses;;;;https://land.copernicus.eu/user-corner/technical-library/corine-land-cover-nomenclature-guidelines/html/index-clc-511.html;water_courses;70;water;open_water;open_water;
70-05-00-000-0;open_water;aquaculture;;;;;aquaculture;70;water;open_water;open_water;
70-05-01-000-0;open_water;aquaculture;water_plants;;;;water_plants;70;water;open_water;open_water;
70-05-01-001-0;open_water;aquaculture;water_plants;water_chestnut;;;water_chestnut;70;water;open_water;open_water;
